Date,ens,flag,pct_mvg,pct_svm,pct_ae,pct_if,Y
2023-05-09,0.6129032258064516,0,0.6545698924731183,0.521505376344086,0.7271505376344086,0.571236559139785,0.0
2023-05-16,0.42405913978494625,0,0.43010752688172044,0.41397849462365593,0.5255376344086021,0.41801075268817206,0.0
2023-05-23,0.8958333333333333,0,0.8951612903225806,0.9032258064516129,0.896505376344086,0.8897849462365591,0.0
2023-05-30,0.8413978494623656,0,0.885752688172043,0.8373655913978495,0.8454301075268817,0.7553763440860215,0.0
2023-06-06,0.782258064516129,0,0.8198924731182796,0.793010752688172,0.771505376344086,0.6975806451612904,0.0
2023-06-13,0.8803763440860215,0,0.8911290322580645,0.8696236559139785,0.9193548387096774,0.864247311827957,0.0
2023-06-20,0.8420698924731183,0,0.8387096774193549,0.8763440860215054,0.8454301075268817,0.5241935483870968,0.0
2023-06-27,0.8413978494623656,0,0.8279569892473119,0.8548387096774194,0.8629032258064516,0.5994623655913979,0.0
2023-07-04,0.7513440860215054,0,0.7083333333333334,0.7943548387096774,0.8387096774193549,0.6908602150537635,0.0
2023-07-11,0.8111559139784946,0,0.8010752688172043,0.8077956989247311,0.8870967741935484,0.8145161290322581,0.0
2023-07-18,0.9576612903225807,1,0.956989247311828,0.967741935483871,0.9583333333333334,0.8306451612903226,0.0
2023-07-25,0.7184139784946236,0,0.7620967741935484,0.6747311827956989,0.8185483870967742,0.5403225806451613,0.0
2023-08-01,0.7560483870967742,0,0.6733870967741935,0.7903225806451613,0.8413978494623656,0.7217741935483871,0.0
2023-08-08,0.5625,0,0.5672043010752689,0.5577956989247311,0.5860215053763441,0.5510752688172043,0.0
2023-08-15,0.909274193548387,0,0.8064516129032258,0.918010752688172,0.9005376344086021,0.9341397849462365,0.0
2023-08-22,0.6330645161290323,0,0.6303763440860215,0.635752688172043,0.7809139784946236,0.6021505376344086,0.0
2023-08-29,0.8696236559139785,0,0.8467741935483871,0.9153225806451613,0.8924731182795699,0.8118279569892473,0.0
2023-09-05,0.6633064516129032,0,0.5416666666666666,0.6075268817204301,0.7190860215053764,0.7231182795698925,0.0
2023-09-12,0.47043010752688175,0,0.4435483870967742,0.49731182795698925,0.592741935483871,0.21505376344086022,0.0
2023-09-19,0.5288978494623655,0,0.5147849462365591,0.543010752688172,0.7056451612903226,0.4032258064516129,0.0
2023-09-26,0.909274193548387,0,0.8548387096774194,0.9126344086021505,0.9059139784946236,0.9368279569892473,0.0
2023-10-03,0.9422043010752688,0,0.9206989247311828,0.9489247311827957,0.9475806451612904,0.9368279569892473,0.0
2023-10-10,0.928763440860215,0,0.9274193548387096,0.9301075268817204,0.9516129032258065,0.9153225806451613,0.0
2023-10-17,0.883736559139785,0,0.8440860215053764,0.8776881720430108,0.9274193548387096,0.8897849462365591,0.0
2023-10-24,0.6633064516129032,0,0.6693548387096774,0.6451612903225806,0.8131720430107527,0.657258064516129,0.0
2023-10-31,0.6370967741935484,0,0.6303763440860215,0.6438172043010753,0.7836021505376344,0.4717741935483871,0.0
2023-11-07,0.9791666666666667,1,0.9865591397849462,0.978494623655914,0.9798387096774194,0.9435483870967742,0.0
2023-11-14,0.7748655913978495,0,0.7526881720430108,0.831989247311828,0.7970430107526881,0.717741935483871,0.0
2023-11-21,0.8098118279569892,0,0.8387096774193549,0.8844086021505376,0.7809139784946236,0.7647849462365591,0.0
2023-11-28,0.7486559139784946,0,0.6693548387096774,0.8185483870967742,0.8454301075268817,0.678763440860215,0.0
2023-12-05,0.866263440860215,0,0.8803763440860215,0.9153225806451613,0.8521505376344086,0.6948924731182796,0.0
2023-12-12,0.7466397849462365,0,0.7473118279569892,0.7459677419354839,0.8131720430107527,0.4717741935483871,0.0
2023-12-19,0.9408602150537635,0,0.9408602150537635,0.9771505376344086,0.9260752688172043,0.9408602150537635,0.0
2023-12-26,0.771505376344086,0,0.7782258064516129,0.7809139784946236,0.7647849462365591,0.46908602150537637,0.0
2024-01-02,0.6323924731182795,0,0.6048387096774194,0.6599462365591398,0.8091397849462365,0.5793010752688172,0.0
2024-01-09,0.771505376344086,0,0.7029569892473119,0.7741935483870968,0.8696236559139785,0.7688172043010753,0.0
2024-01-16,0.6236559139784946,0,0.6075268817204301,0.6397849462365591,0.7889784946236559,0.42338709677419356,0.0
2024-01-23,0.8138440860215054,0,0.7674731182795699,0.8440860215053764,0.8924731182795699,0.7836021505376344,0.0
2024-01-30,0.7211021505376344,0,0.6599462365591398,0.782258064516129,0.8454301075268817,0.5739247311827957,0.0
2024-02-06,0.5463709677419355,0,0.5161290322580645,0.5766129032258065,0.7473118279569892,0.42876344086021506,0.0
2024-02-13,0.8891129032258065,0,0.8884408602150538,0.8830645161290323,0.8911290322580645,0.8897849462365591,0.0
2024-02-20,0.5376344086021505,0,0.5174731182795699,0.6061827956989247,0.5577956989247311,0.2110215053763441,0.0
2024-02-27,0.6048387096774194,0,0.5658602150537635,0.6438172043010753,0.6599462365591398,0.37768817204301075,0.0
2024-03-05,0.8810483870967742,0,0.885752688172043,0.9153225806451613,0.8763440860215054,0.7661290322580645,0.0
2024-03-12,0.7405913978494624,0,0.7311827956989247,0.75,0.782258064516129,0.5255376344086021,0.0
2024-03-19,0.5658602150537635,0,0.5349462365591398,0.5940860215053764,0.7271505376344086,0.5376344086021505,0.0
2024-03-26,0.5221774193548387,0,0.5094086021505376,0.543010752688172,0.5349462365591398,0.13978494623655913,0.0
2024-04-02,0.581989247311828,0,0.614247311827957,0.5497311827956989,0.7809139784946236,0.4717741935483871,0.0
2024-04-09,0.584005376344086,0,0.5658602150537635,0.6021505376344086,0.6868279569892473,0.21236559139784947,0.0
2024-04-16,0.9791666666666667,1,0.956989247311828,0.9758064516129032,0.9825268817204301,0.9825268817204301,0.0
2024-04-23,0.7163978494623656,0,0.7352150537634409,0.6975806451612904,0.793010752688172,0.40725806451612906,0.0
2024-04-30,0.648521505376344,0,0.6223118279569892,0.6747311827956989,0.8306451612903226,0.5739247311827957,0.0
2024-05-07,0.9206989247311828,0,0.9099462365591398,0.9516129032258065,0.9314516129032258,0.896505376344086,0.0
2024-05-14,0.8306451612903225,0,0.7970430107526881,0.864247311827957,0.9126344086021505,0.6451612903225806,0.0
2024-05-21,0.6908602150537635,0,0.635752688172043,0.782258064516129,0.7459677419354839,0.3817204301075269,0.0
2024-05-28,0.7869623655913979,0,0.75,0.8185483870967742,0.8924731182795699,0.7553763440860215,0.0
2024-06-04,0.8891129032258065,0,0.8521505376344086,0.928763440860215,0.9260752688172043,0.7553763440860215,0.0
2024-06-11,0.6666666666666667,0,0.614247311827957,0.7190860215053764,0.8131720430107527,0.5053763440860215,0.0
2024-06-18,0.907258064516129,0,0.9005376344086021,0.9422043010752689,0.9139784946236559,0.7876344086021505,0.0
2024-06-25,0.5174731182795699,0,0.4475806451612903,0.5873655913978495,0.6908602150537635,0.17204301075268819,0.0
2024-07-02,0.8803763440860215,0,0.6599462365591398,0.8830645161290323,0.8884408602150538,0.8776881720430108,0.0
2024-07-09,0.7022849462365591,0,0.6586021505376344,0.7916666666666666,0.7459677419354839,0.45026881720430106,0.0
2024-07-16,0.7036290322580645,0,0.717741935483871,0.8440860215053764,0.6586021505376344,0.6895161290322581,0.0
2024-07-23,0.7204301075268817,0,0.6370967741935484,0.7567204301075269,0.8266129032258065,0.6841397849462365,0.0
2024-07-30,0.6720430107526882,0,0.6532258064516129,0.8024193548387096,0.6155913978494624,0.6908602150537635,1.0
