mode,fold,tau,n_pos,F1,F2,precision,recall,coverage
soft_median,2,0.8625,64,0.631578947368421,0.7853403141361257,0.47619047619047616,0.9375,0.8289473684210527
soft_median,2,0.865,64,0.6243386243386243,0.7742782152230971,0.472,0.921875,0.8223684210526315
soft_median,2,0.8675,64,0.6310160427807486,0.7783641160949868,0.4796747967479675,0.921875,0.8092105263157895
soft_median,2,0.87,64,0.6310160427807486,0.7783641160949868,0.4796747967479675,0.921875,0.8092105263157895
soft_median,2,0.8725,64,0.6310160427807486,0.7783641160949868,0.4796747967479675,0.921875,0.8092105263157895
soft_median,2,0.875,64,0.6310160427807486,0.7783641160949868,0.4796747967479675,0.921875,0.8092105263157895
soft_median,2,0.8775,64,0.6344086021505376,0.7804232804232805,0.48360655737704916,0.921875,0.8026315789473685
soft_median,2,0.88,64,0.6270270270270271,0.7692307692307693,0.4793388429752066,0.90625,0.7960526315789473
soft_median,2,0.8825,64,0.6304347826086957,0.7712765957446809,0.48333333333333334,0.90625,0.7894736842105263
soft_median,2,0.885,64,0.6338797814207651,0.7733333333333333,0.48739495798319327,0.90625,0.7828947368421053
soft_median,2,0.8875,64,0.6338797814207651,0.7733333333333333,0.48739495798319327,0.90625,0.7828947368421053
soft_median,2,0.89,64,0.6338797814207651,0.7733333333333333,0.48739495798319327,0.90625,0.7828947368421053
soft_median,2,0.8925,64,0.6373626373626373,0.7754010695187166,0.4915254237288136,0.90625,0.7763157894736842
soft_median,2,0.895,64,0.6373626373626373,0.7754010695187166,0.4915254237288136,0.90625,0.7763157894736842
soft_median,2,0.8975,64,0.6408839779005525,0.7774798927613941,0.49572649572649574,0.90625,0.7697368421052632
soft_median,2,0.9,64,0.6444444444444445,0.7795698924731183,0.5,0.90625,0.7631578947368421
soft_median,2,0.9025,64,0.6444444444444445,0.7795698924731183,0.5,0.90625,0.7631578947368421
soft_median,2,0.905,64,0.6480446927374302,0.7816711590296496,0.5043478260869565,0.90625,0.756578947368421
soft_median,2,0.9075,64,0.651685393258427,0.7837837837837838,0.5087719298245614,0.90625,0.75
soft_median,2,0.91,64,0.6628571428571428,0.7901907356948229,0.5225225225225225,0.90625,0.7302631578947368
soft_median,2,0.9125,64,0.6666666666666666,0.7923497267759563,0.5272727272727272,0.90625,0.7236842105263158
