date,it10y
2014-08-20 00:00:00+00:00,2.59100008010864
2014-08-21 00:00:00+00:00,2.5699999332428
2014-08-22 00:00:00+00:00,2.58500003814697
2014-08-23 00:00:00+00:00,2.57299995422363
2014-08-25 00:00:00+00:00,2.46799993515015
2014-08-26 00:00:00+00:00,2.43099999427795
2014-08-27 00:00:00+00:00,2.38199996948242
2014-08-28 00:00:00+00:00,2.43899989128113
2014-08-29 00:00:00+00:00,2.43499994277954
2014-08-30 00:00:00+00:00,2.43700003623962
2014-08-31 00:00:00+00:00,2.44199991226196
2014-09-01 00:00:00+00:00,2.42400002479553
2014-09-02 00:00:00+00:00,2.46199989318848
2014-09-03 00:00:00+00:00,2.46399998664856
2014-09-04 00:00:00+00:00,2.37199997901917
2014-09-05 00:00:00+00:00,2.27300000190735
2014-09-06 00:00:00+00:00,2.25500011444092
2014-09-07 00:00:00+00:00,2.25999999046326
2014-09-08 00:00:00+00:00,2.28900003433228
2014-09-09 00:00:00+00:00,2.36999988555908
2014-09-10 00:00:00+00:00,2.41400003433228
2014-09-11 00:00:00+00:00,2.45799994468689
2014-09-12 00:00:00+00:00,2.47399997711182
2014-09-13 00:00:00+00:00,2.46499991416931
2014-09-15 00:00:00+00:00,2.45900011062622
2014-09-16 00:00:00+00:00,2.4779999256134
2014-09-17 00:00:00+00:00,2.41899991035461
2014-09-18 00:00:00+00:00,2.44799995422363
2014-09-19 00:00:00+00:00,2.37599992752075
2014-09-20 00:00:00+00:00,2.36899995803833
2014-09-21 00:00:00+00:00,2.37700009346008
2014-09-22 00:00:00+00:00,2.375
2014-09-23 00:00:00+00:00,2.40100002288818
2014-09-24 00:00:00+00:00,2.37100005149841
2014-09-25 00:00:00+00:00,2.3529999256134
2014-09-26 00:00:00+00:00,2.38100004196167
2014-09-27 00:00:00+00:00,2.38599991798401
2014-09-29 00:00:00+00:00,2.41400003433228
2014-09-30 00:00:00+00:00,2.36500000953674
2014-10-01 00:00:00+00:00,2.28900003433228
2014-10-02 00:00:00+00:00,2.34299993515015
2014-10-03 00:00:00+00:00,2.33599996566772
2014-10-04 00:00:00+00:00,2.31100010871887
2014-10-05 00:00:00+00:00,2.31200003623962
2014-10-06 00:00:00+00:00,2.33500003814697
2014-10-07 00:00:00+00:00,2.34500002861023
2014-10-08 00:00:00+00:00,2.34400010108948
2014-10-09 00:00:00+00:00,2.29399991035461
2014-10-10 00:00:00+00:00,2.31900000572205
2014-10-11 00:00:00+00:00,2.32500004768372
2014-10-13 00:00:00+00:00,2.32800006866455
2014-10-14 00:00:00+00:00,2.30900001525879
2014-10-15 00:00:00+00:00,2.39800000190735
2014-10-16 00:00:00+00:00,2.56900000572205
2014-10-17 00:00:00+00:00,2.48600006103516
2014-10-18 00:00:00+00:00,2.49000000953674
2014-10-20 00:00:00+00:00,2.57999992370605
2014-10-21 00:00:00+00:00,2.52099990844727
2014-10-22 00:00:00+00:00,2.49799990653992
2014-10-23 00:00:00+00:00,2.5090000629425
2014-10-24 00:00:00+00:00,2.50999999046326
2014-10-27 00:00:00+00:00,2.54800009727478
2014-10-28 00:00:00+00:00,2.52900004386902
2014-10-29 00:00:00+00:00,2.50399994850159
2014-10-30 00:00:00+00:00,2.46700000762939
2014-10-31 00:00:00+00:00,2.37800002098083
2014-11-01 00:00:00+00:00,2.35899996757507
2014-11-03 00:00:00+00:00,2.41499996185303
2014-11-04 00:00:00+00:00,2.42400002479553
2014-11-05 00:00:00+00:00,2.42499995231628
2014-11-06 00:00:00+00:00,2.35999989509583
2014-11-07 00:00:00+00:00,2.38199996948242
2014-11-08 00:00:00+00:00,2.37400007247925
2014-11-10 00:00:00+00:00,2.34299993515015
2014-11-11 00:00:00+00:00,2.32200002670288
2014-11-12 00:00:00+00:00,2.34500002861023
2014-11-13 00:00:00+00:00,2.3529999256134
2014-11-14 00:00:00+00:00,2.34599995613098
2014-11-15 00:00:00+00:00,2.34100008010864
2014-11-16 00:00:00+00:00,2.34100008010864
2014-11-17 00:00:00+00:00,2.29399991035461
2014-11-18 00:00:00+00:00,2.30900001525879
2014-11-19 00:00:00+00:00,2.32299995422363
2014-11-20 00:00:00+00:00,2.28900003433228
2014-11-21 00:00:00+00:00,2.21499991416931
2014-11-22 00:00:00+00:00,2.21399998664856
2014-11-24 00:00:00+00:00,2.1800000667572
2014-11-25 00:00:00+00:00,2.14299988746643
2014-11-26 00:00:00+00:00,2.15899991989136
2014-11-27 00:00:00+00:00,2.06699991226196
2014-11-28 00:00:00+00:00,2.0460000038147
2014-11-30 00:00:00+00:00,2.03500008583069
2014-12-01 00:00:00+00:00,2.01500010490417
2014-12-02 00:00:00+00:00,2.01399993896484
2014-12-03 00:00:00+00:00,1.99000000953674
2014-12-04 00:00:00+00:00,2.02300000190735
2014-12-05 00:00:00+00:00,1.95099997520447
2014-12-08 00:00:00+00:00,1.95799994468689
2014-12-09 00:00:00+00:00,2.0239999294281
2014-12-10 00:00:00+00:00,2.02800011634827
2014-12-11 00:00:00+00:00,2.06200003623962
2014-12-12 00:00:00+00:00,2.06100010871887
2014-12-13 00:00:00+00:00,2.06800007820129
2014-12-14 00:00:00+00:00,2.06800007820129
2014-12-15 00:00:00+00:00,1.99500000476837
2014-12-16 00:00:00+00:00,2.01600003242493
2014-12-17 00:00:00+00:00,1.97399997711182
2014-12-18 00:00:00+00:00,1.97599995136261
2014-12-19 00:00:00+00:00,1.9559999704361
2014-12-22 00:00:00+00:00,1.93900001049042
2014-12-23 00:00:00+00:00,1.93299996852875
2014-12-24 00:00:00+00:00,1.94799995422363
2014-12-27 00:00:00+00:00,1.93799996376038
2014-12-28 00:00:00+00:00,1.93799996376038
2014-12-29 00:00:00+00:00,1.98099994659424
2014-12-30 00:00:00+00:00,1.87899994850159
2014-12-31 00:00:00+00:00,1.88100004196167
2015-01-01 00:00:00+00:00,1.88100004196167
2015-01-02 00:00:00+00:00,1.75899994373322
2015-01-03 00:00:00+00:00,1.74399995803833
2015-01-05 00:00:00+00:00,1.807000041008
2015-01-06 00:00:00+00:00,1.8289999961853
2015-01-07 00:00:00+00:00,1.92900002002716
2015-01-08 00:00:00+00:00,1.85099995136261
2015-01-09 00:00:00+00:00,1.88499999046326
2015-01-10 00:00:00+00:00,1.88199996948242
2015-01-12 00:00:00+00:00,1.80099999904633
2015-01-13 00:00:00+00:00,1.78900003433228
2015-01-14 00:00:00+00:00,1.74000000953674
2015-01-15 00:00:00+00:00,1.74100005626678
2015-01-16 00:00:00+00:00,1.73699998855591
2015-01-17 00:00:00+00:00,1.73599994182587
2015-01-19 00:00:00+00:00,1.74300003051758
2015-01-20 00:00:00+00:00,1.74800002574921
2015-01-21 00:00:00+00:00,1.75899994373322
2015-01-22 00:00:00+00:00,1.63300001621246
2015-01-23 00:00:00+00:00,1.57000005245209
2015-01-24 00:00:00+00:00,1.59300005435944
2015-01-26 00:00:00+00:00,1.52300000190735
2015-01-27 00:00:00+00:00,1.5809999704361
2015-01-28 00:00:00+00:00,1.65100002288818
2015-01-29 00:00:00+00:00,1.64900004863739
2015-01-30 00:00:00+00:00,1.67400002479553
2015-01-31 00:00:00+00:00,1.64800000190735
2015-02-01 00:00:00+00:00,1.64699995517731
2015-02-02 00:00:00+00:00,1.66700005531311
2015-02-03 00:00:00+00:00,1.63699996471405
2015-02-04 00:00:00+00:00,1.57700002193451
2015-02-05 00:00:00+00:00,1.58899998664856
2015-02-06 00:00:00+00:00,1.61000001430511
2015-02-07 00:00:00+00:00,1.61899995803833
2015-02-09 00:00:00+00:00,1.68700003623962
2015-02-10 00:00:00+00:00,1.69700002670288
2015-02-11 00:00:00+00:00,1.68299996852875
2015-02-12 00:00:00+00:00,1.67700004577637
2015-02-13 00:00:00+00:00,1.64499998092651
2015-02-14 00:00:00+00:00,1.63999998569489
2015-02-16 00:00:00+00:00,1.6599999666214
2015-02-17 00:00:00+00:00,1.67299997806549
2015-02-18 00:00:00+00:00,1.67200005054474
2015-02-19 00:00:00+00:00,1.63399994373322
2015-02-20 00:00:00+00:00,1.59700000286102
2015-02-21 00:00:00+00:00,1.61600005626678
2015-02-23 00:00:00+00:00,1.51999998092651
2015-02-24 00:00:00+00:00,1.49500000476837
2015-02-25 00:00:00+00:00,1.47399997711182
2015-02-26 00:00:00+00:00,1.36500000953674
2015-02-27 00:00:00+00:00,1.34200000762939
2015-02-28 00:00:00+00:00,1.36000001430511
2015-03-02 00:00:00+00:00,1.35399997234344
2015-03-03 00:00:00+00:00,1.39900004863739
2015-03-04 00:00:00+00:00,1.42200005054474
2015-03-05 00:00:00+00:00,1.35199999809265
2015-03-06 00:00:00+00:00,1.32000005245209
2015-03-07 00:00:00+00:00,1.33899998664856
2015-03-08 00:00:00+00:00,1.35099995136261
2015-03-09 00:00:00+00:00,1.30799996852875
2015-03-10 00:00:00+00:00,1.23699998855591
2015-03-11 00:00:00+00:00,1.12600004673004
2015-03-12 00:00:00+00:00,1.1360000371933
2015-03-13 00:00:00+00:00,1.16100001335144
2015-03-14 00:00:00+00:00,1.16799998283386
2015-03-16 00:00:00+00:00,1.16199994087219
2015-03-17 00:00:00+00:00,1.24600005149841
2015-03-18 00:00:00+00:00,1.3639999628067
2015-03-19 00:00:00+00:00,1.26300001144409
2015-03-20 00:00:00+00:00,1.2059999704361
2015-03-21 00:00:00+00:00,1.21899998188019
2015-03-23 00:00:00+00:00,1.30299997329712
2015-03-24 00:00:00+00:00,1.33000004291534
2015-03-25 00:00:00+00:00,1.3289999961853
2015-03-26 00:00:00+00:00,1.33599996566772
2015-03-27 00:00:00+00:00,1.34300005435944
2015-03-28 00:00:00+00:00,1.35000002384186
2015-03-30 00:00:00+00:00,1.31299996376038
2015-03-31 00:00:00+00:00,1.25300002098083
2015-04-01 00:00:00+00:00,1.23399996757507
2015-04-02 00:00:00+00:00,1.26400005817413
2015-04-04 00:00:00+00:00,1.26699995994568
2015-04-07 00:00:00+00:00,1.20299994945526
2015-04-08 00:00:00+00:00,1.21300005912781
2015-04-09 00:00:00+00:00,1.25
2015-04-10 00:00:00+00:00,1.22300004959106
2015-04-11 00:00:00+00:00,1.23599994182587
2015-04-13 00:00:00+00:00,1.25
2015-04-14 00:00:00+00:00,1.28900003433228
2015-04-15 00:00:00+00:00,1.24699997901917
2015-04-16 00:00:00+00:00,1.375
2015-04-17 00:00:00+00:00,1.4559999704361
2015-04-18 00:00:00+00:00,1.49000000953674
2015-04-20 00:00:00+00:00,1.45000004768372
2015-04-21 00:00:00+00:00,1.48699998855591
2015-04-22 00:00:00+00:00,1.40499997138977
2015-04-23 00:00:00+00:00,1.40900003910065
2015-04-24 00:00:00+00:00,1.44599997997284
2015-04-25 00:00:00+00:00,1.44400000572205
2015-04-27 00:00:00+00:00,1.3860000371933
2015-04-28 00:00:00+00:00,1.37999999523163
2015-04-29 00:00:00+00:00,1.48399996757507
2015-04-30 00:00:00+00:00,1.52199995517731
2015-05-01 00:00:00+00:00,1.47500002384186
2015-05-04 00:00:00+00:00,1.50899994373322
2015-05-05 00:00:00+00:00,1.81400001049042
2015-05-06 00:00:00+00:00,1.92499995231628
2015-05-07 00:00:00+00:00,1.75999999046326
2015-05-08 00:00:00+00:00,1.66799998283386
2015-05-09 00:00:00+00:00,1.68799996376038
2015-05-11 00:00:00+00:00,1.75199997425079
2015-05-12 00:00:00+00:00,1.86500000953674
2015-05-13 00:00:00+00:00,1.86899995803833
2015-05-14 00:00:00+00:00,1.85599994659424
2015-05-15 00:00:00+00:00,1.78999996185303
2015-05-16 00:00:00+00:00,1.78699994087219
2015-05-18 00:00:00+00:00,1.90799999237061
2015-05-19 00:00:00+00:00,1.83299994468689
2015-05-20 00:00:00+00:00,1.84599995613098
2015-05-21 00:00:00+00:00,1.87000000476837
2015-05-22 00:00:00+00:00,1.84500002861023
2015-05-25 00:00:00+00:00,1.9889999628067
2015-05-26 00:00:00+00:00,1.94200003147125
2015-05-27 00:00:00+00:00,1.84099996089935
2015-05-28 00:00:00+00:00,1.87300002574921
2015-05-29 00:00:00+00:00,1.85300004482269
2015-05-30 00:00:00+00:00,1.84500002861023
2015-06-01 00:00:00+00:00,1.92200005054474
2015-06-02 00:00:00+00:00,2.08400011062622
2015-06-03 00:00:00+00:00,2.11899995803833
2015-06-04 00:00:00+00:00,2.11800003051758
2015-06-05 00:00:00+00:00,2.23600006103516
2015-06-07 00:00:00+00:00,2.24300003051758
2015-06-08 00:00:00+00:00,2.25099992752075
2015-06-09 00:00:00+00:00,2.29099988937378
2015-06-10 00:00:00+00:00,2.32699990272522
2015-06-11 00:00:00+00:00,2.14000010490417
2015-06-12 00:00:00+00:00,2.26099991798401
2015-06-13 00:00:00+00:00,2.24000000953674
2015-06-15 00:00:00+00:00,2.33999991416931
2015-06-16 00:00:00+00:00,2.29800009727478
2015-06-17 00:00:00+00:00,2.28500008583069
2015-06-18 00:00:00+00:00,2.26500010490417
2015-06-19 00:00:00+00:00,2.29500007629395
2015-06-20 00:00:00+00:00,2.29099988937378
2015-06-21 00:00:00+00:00,2.28699994087219
2015-06-22 00:00:00+00:00,2.13499999046326
2015-06-23 00:00:00+00:00,2.12400007247925
2015-06-24 00:00:00+00:00,2.13299989700317
2015-06-25 00:00:00+00:00,2.12599992752075
2015-06-26 00:00:00+00:00,2.15400004386902
2015-06-27 00:00:00+00:00,2.15100002288818
2015-06-29 00:00:00+00:00,2.3529999256134
2015-06-30 00:00:00+00:00,2.30299997329712
2015-07-01 00:00:00+00:00,2.24600005149841
2015-07-02 00:00:00+00:00,2.32599997520447
2015-07-03 00:00:00+00:00,2.27800011634827
2015-07-04 00:00:00+00:00,2.26699995994568
2015-07-06 00:00:00+00:00,2.34500002861023
2015-07-07 00:00:00+00:00,2.29900002479553
2015-07-08 00:00:00+00:00,2.19700002670288
2015-07-09 00:00:00+00:00,2.17300009727478
2015-07-10 00:00:00+00:00,2.16100001335144
2015-07-11 00:00:00+00:00,2.15000009536743
2015-07-13 00:00:00+00:00,2.10999989509583
2015-07-14 00:00:00+00:00,2.07399988174438
2015-07-15 00:00:00+00:00,2.01799988746643
2015-07-16 00:00:00+00:00,1.99300003051758
2015-07-17 00:00:00+00:00,1.94500005245209
2015-07-18 00:00:00+00:00,1.92200005054474
2015-07-20 00:00:00+00:00,1.90499997138977
2015-07-21 00:00:00+00:00,1.99000000953674
2015-07-22 00:00:00+00:00,1.94799995422363
2015-07-23 00:00:00+00:00,1.90799999237061
2015-07-24 00:00:00+00:00,1.87399995326996
2015-07-25 00:00:00+00:00,1.875
2015-07-27 00:00:00+00:00,1.89499998092651
2015-07-28 00:00:00+00:00,1.88499999046326
2015-07-29 00:00:00+00:00,1.91100001335144
2015-07-30 00:00:00+00:00,1.83700001239777
2015-07-31 00:00:00+00:00,1.78299999237061
2015-08-01 00:00:00+00:00,1.77499997615814
2015-08-02 00:00:00+00:00,1.77499997615814
2015-08-03 00:00:00+00:00,1.77600002288818
2015-08-04 00:00:00+00:00,1.77699995040894
2015-08-05 00:00:00+00:00,1.89199995994568
2015-08-06 00:00:00+00:00,1.87000000476837
2015-08-07 00:00:00+00:00,1.83500003814697
2015-08-08 00:00:00+00:00,1.83899998664856
2015-08-10 00:00:00+00:00,1.82500004768372
2015-08-11 00:00:00+00:00,1.75899994373322
2015-08-12 00:00:00+00:00,1.77900004386902
2015-08-13 00:00:00+00:00,1.79100000858307
2015-08-14 00:00:00+00:00,1.80599999427795
2015-08-15 00:00:00+00:00,1.817999958992
2015-08-17 00:00:00+00:00,1.7610000371933
2015-08-18 00:00:00+00:00,1.79700005054474
2015-08-19 00:00:00+00:00,1.81900000572205
2015-08-20 00:00:00+00:00,1.7940000295639
2015-08-21 00:00:00+00:00,1.86600005626678
2015-08-22 00:00:00+00:00,1.85399997234344
2015-08-24 00:00:00+00:00,1.90799999237061
2015-08-25 00:00:00+00:00,1.96899998188019
2015-08-26 00:00:00+00:00,1.96099996566772
2015-08-27 00:00:00+00:00,1.9210000038147
2015-08-28 00:00:00+00:00,1.90799999237061
2015-08-29 00:00:00+00:00,1.92499995231628
2015-08-31 00:00:00+00:00,1.93599998950958
2015-09-01 00:00:00+00:00,1.9889999628067
2015-09-02 00:00:00+00:00,1.99899995326996
2015-09-03 00:00:00+00:00,1.93400001525879
2015-09-04 00:00:00+00:00,1.88300001621246
2015-09-05 00:00:00+00:00,1.87899994850159
2015-09-06 00:00:00+00:00,1.87899994850159
2015-09-07 00:00:00+00:00,1.88300001621246
2015-09-08 00:00:00+00:00,1.83200001716614
2015-09-09 00:00:00+00:00,1.84200000762939
2015-09-10 00:00:00+00:00,1.84599995613098
2015-09-11 00:00:00+00:00,1.83500003814697
2015-09-12 00:00:00+00:00,1.84200000762939
2015-09-14 00:00:00+00:00,1.84700000286102
2015-09-15 00:00:00+00:00,1.88900005817413
2015-09-16 00:00:00+00:00,1.91799998283386
2015-09-17 00:00:00+00:00,1.90499997138977
2015-09-18 00:00:00+00:00,1.77499997615814
2015-09-19 00:00:00+00:00,1.75899994373322
2015-09-21 00:00:00+00:00,1.80400002002716
2015-09-22 00:00:00+00:00,1.75399994850159
2015-09-23 00:00:00+00:00,1.73500001430511
2015-09-24 00:00:00+00:00,1.72699999809265
2015-09-25 00:00:00+00:00,1.78600001335144
2015-09-26 00:00:00+00:00,1.80900001525879
2015-09-27 00:00:00+00:00,1.80900001525879
